web_name,gw,cc
Diogo J.,29,
Guedes,29,0
Zabarnyi,29,0
Cajuste,29,0
Mario Jr.,29,0
Scott,29,0
James,29,0
Werner,29,0
Cash,29,
Burns,29,0
Konaté,29,
Spence,29,1
Castagne,29,1
B.Soumaré,29,1
Kamara,29,
Toti,29,1
Ajer,29,2
Lerma,29,
Skipp,29,0
Antonio,29,0
Sinisterra,29,1
Smallbone,29,0
Bentancur,29,1
Collins,29,0
Ugarte,29,0
Armstrong,29,0
Barkley,29,
Kamaldeen,29,1
Bree,29,0
Akanji,29,0
Martinez,29,0
Darwin,29,
Tel,29,2
Sessegnon,29,1
Cairney,29,0
Milenković,29,1
Burn,29,
G.Jesus,29,0
Yarmoliuk,29,0
Sosa,29,0
Alex Moreno,29,0
Beto,29,0
Mangala,29,0
Philip,29,0
Sterling,29,0
Onuachu,29,1
Pinnock,29,0
White,29,0
Dorgu,29,0
Tierney,29,0
Tete,29,0
Onana,29,
Muniz,29,1
Walker,29,0
Lewis,29,0
Chalobah,29,0
Saliba,29,0
Lavia,29,0
Romero,29,0
Munetsi,29,1
Smith,29,0
Calvert-Lewin,29,0
Doyle,29,0
Cresswell,29,0
Lacroix,29,
Devenny,29,
João Félix,29,0
Ings,29,0
Coufal,29,0
Maguire,29,0
De Cordova-Reid,29,0
A.Fatawu,29,0
Elliott,29,
Burgess,29,0
Chaplin,29,0
Broadhead,29,0
Bissouma,29,0
Lewis-Skelly,29,1
De Ligt,29,1
Calafiori,29,0
McAteer,29,0
Jaden,29,0
Veltman,29,0
O'Brien,29,3
W.Fofana,29,1
Mavropanos,29,0
Shaw,29,0
Odobert,29,0
Phillips,29,1
Mount,29,0
Lamptey,29,0
Van den Berg,29,0
Schär,29,
F.Kadıoğlu,29,0
Konsa,29,
George,29,1
Gómez,29,0
Willian,29,0
Disasi,29,
Rúben,29,0
Bradley,29,
Ferguson,29,0
Dunk,29,0
Bednarek,29,0
Taylor,29,0
Senesi,29,0
Agbadou,29,0
Richarlison,29,0
Duran,29,
Townsend,29,0
Faes,29,1
Longstaff,29,
Milner,29,0
Tuanzebe,29,0
Lallana,29,0
Dragusin,29,0
O’Reilly,29,0
Broja,29,0
Ederson M.,29,0
Enes Ünal,29,0
Szmodics,29,0
Sangaré,29,0
Carvalho,29,0
Archer,29,0
Clyne,29,
Jebbison,29,0
L.Guilherme,29,0
Dewsbury-Hall,29,0
Hill,29,0
Mings,29,
Lindelof,29,1
Antony,29,0
A. Garcia,29,
Moore,29,0
Almirón,29,
Hee Chan,29,0
Andersen,29,0
Greaves,29,0
Hirst,29,0
Stephens,29,0
Iroegbunam,29,0
King,29,0
G.Rodríguez,29,0
Diop,29,0
Moder,29,0
March,29,0
Brereton Díaz,29,0
Webster,29,1
Vestergaard,29,0
O'Shea,29,1
Thomas,29,0
Jorginho,29,0
Kiwior,29,0
Thiago,29,0
Ogbene,29,0
Dawson,29,0
Todibo,29,0
Bogarde,29,
Davies,29,0
Kayode,29,0
Kelly,29,
Choudhury,29,0
Fraser,29,0
Van de Ven,29,0
José Sá,29,0
Chilwell,29,
Awoniyi,29,0
Branthwaite,29,0
Bassey,29,0
Schlupp,29,
Gomez,29,
Pickford,29,0
C.Richards,29,
Patterson,29,0
Stones,29,0
McAtee,29,0
Scarles,29,0
Leno,29,0
Collyer,29,0
Welington,29,0
Edouard,29,0
Khusanov,29,0
Flekken,29,0
Henderson,29,
Tosin,29,0
Mudryk,29,0
Pau,29,
Malen,29,
Danso,29,0
Martinez,29,
Al-Hamadi,29,0
Zinchenko,29,0
Mosquera,29,0
Pedro Lima,29,0
Gray,29,1
H.Clarke,29,0
Forbs,29,0
Miley,29,
Igor,29,0
Reed,29,0
A.Becker,29,
Krafth,29,
Pope,29,
Sels,29,0
Reguilón,29,0
Aké,29,0
Endo,29,
Daka,29,0
Keane,29,0
Onana,29,0
Marc Guiu,29,0
Wilson,29,
Malacia,29,0
Quansah,29,
Maghoma,29,0
Bobb,29,0
Coady,29,0
Walton,29,0
Amass,29,0
Kinsky,29,0
Esse,29,
Sánchez,29,1
Edozie,29,0
Johnstone,29,0
Grønbæk,29,0
Orford,29,0
Palmer,29,0
N.Gonzalez,29,0
Irving,29,0
Amo-Ameyaw,29,0
Yoro,29,0
C.Doucouré,29,
Rodrigo,29,0
Chiquinho,29,0
Buendia,29,
Jay Robinson,29,
Agbinone,29,
Taylor,29,0
Osula,29,
Wood,29,0
Arrizabalaga,29,0
Armstrong,29,0
Scarlett,29,0
Verbruggen,29,0
Bates,29,0
Faivre,29,0
Fletcher,29,0
Kporha,29,
H.Traorè,29,0
Mepham,29,0
Wilson-Esbrand,29,0
Marsh,29,
McConville,29,0
Kinsey,29,0
Travers,29,0
Paulsen,29,0
Broggio,29,
Neto,29,0
Jørgensen,29,0
Casadei,29,0
Bettinelli,29,0
Bergström,29,0
B.Badiashile,29,0
Trevitt,29,0
Moran,29,0
Dennis,29,0
J.Araujo,29,0
Toney,29,0
Rushworth,29,0
Onyeka,29,0
Mee,29,0
Konak,29,0
Alves,29,0
Godo,29,0
Gross,29,0
Gilmour,29,0
Dahoud,29,0
Cozier-Duberry,29,0
Baker-Boaitey,29,0
Peart-Harris,29,0
I.Osman,29,0
Lankshear,29,0
Ji-soo,29,0
Hickey,29,0
Henry,29,0
Dasilva,29,0
Brierley,29,0
G.Nunes,29,0
Dixon,29,0
Kaboré,29,0
J.Cuenca,29,0
Nelson,29,0
Metcalfe,29,0
Umeh-Chibueze,29,
Casey,29,0
Zych,29,
Swinkels,29,
Setford,29,0
Oulad M'hand,29,0
Meupiyou,29,0
Chiesa,29,
Begovic,29,0
Monga,29,
Charlie Tasker,29,
Gower,29,
Neave,29,
Dermot Mee,29,0
Genesis Antwi,29,0
Benjamin Fredrick,29,0
João Cancelo,29,0
Tom Taylor,29,
Boniface,29,
Jake Evans,29,
Barco,29,0
Harry Howell,29,
Freddie Simmonds,29,
Heaton,29,0
Hannibal,29,0
Evans,29,0
Bayindir,29,0
Ortega Moreno,29,0
Barrenechea,29,
McConnell,29,
Kelleher,29,
Pellistri,29,0
McTominay,29,0
Olabade Aluko,29,
Sadi,29,0
Adu-Adjei,29,0
Hennessey,29,0
Kayi Sanda,29,0
Yang,29,0
Vitor Reis,29,0
Ajayi,29,0
Silcott-Duberry,29,0
McKenna,29,0
Coulibaly,29,0
Gauci,29,
Amougou,29,0
Diego Carlos,29,
Diaby,29,
Dendoncker,29,
Guardiola,29,0
Arteta,29,0
Djiga,29,0
Olsen,29,
Nedeljkovic,29,
Marschall,29,
Kesler-Hayden,29,
Iling Jr,29,
Hause,29,
Dobbin,29,
Okoduwa,29,0
Jimoh,29,
Danns,29,
Wilson-Brown,29,0
Rees-Dottin,29,0
Kacurri,29,0
Young,29,
Morato,29,0
Meghoma,29,0
Wheatley,29,0
Rodney,29,
Williams-Barnett,29,0
Pond,29,0
Samuels,29,0
Nichols,29,0
Yogane,29,0
Jaros,29,
Kabia,29,0
Heaven,29,0
Fitzgerald,29,0
Simpson-Pusey,29,0
Wright,29,0
Davies,29,
Cahill,29,0
Butler-Oyedeji,29,0
Nyoni,29,
Winterburn,29,0
Mayers,29,0
Slater,29,0
Hardy,29,0
Olusesi,29,0
Edozie,29,0
Mubama,29,0
Acheampong,29,0
Rak-Sakyi,29,0
Cartwright,29,0
Akinmboni,29,0
Nallo,29,
Kukonki,29,0
Amissah,29,0
Abbott,29,0
Arthur,29,0
Brits,29,0
Alleyne,29,0
Harris,29,0
King,29,0
Dorrington,29,0
Godfrey,29,0
Soler,29,0
O'Brien-Whitmarsh,29,0
J.Alvarez,29,0
Carson,29,0
R.Williams,29,
N.Phillips,29,
Lascelles,29,
Kuol,29,
Hayden,29,
Dúbravka,29,
Botman,29,
Golding,29,0
Undav,29,0
Ruddy,29,
Odysseas,29,
Lewis,29,
Ward,29,0
Stolarczyk,29,0
Souttar,29,0
Ricardo,29,0
Okoli,29,0
Marcal,29,0
Iversen,29,0
Hermansen,29,0
Targett,29,
Clark,29,
Bajcetic,29,
O.Richards,29,0
Mighten,29,0
Dennis,29,0
Danilo,29,0
Da Silva Moreira,29,0
C.Miguel,29,0
Bowler,29,0
Boly,29,0
Worrall,29,0
A.Murphy,29,
Turner,29,
Toffolo,29,0
Panzo,29,0
Omobamidele,29,0
O'Brien,29,0
Ladapo,29,0
Humphreys,29,0
Harness,29,0
Edmundson,29,0
Baggott,29,0
Vinicius,29,0
Ui-jo,29,0
Cassanova,29,0
Eyestone,29,0
Knight,29,0
Tomiyasu,29,0
Raya,29,0
Ramsdale,29,0
Hein,29,0
Fábio Vieira,29,0
Jack Henry-Francis,29,
Maresca,29,0
Morton,29,
Hürzeler,29,0
Echeverri,29,0
Mané,29,0
Graczyk,29,0
Samuels-Smith,29,0
Mheuka,29,0
Morgan,29,0
Koné,29,0
Moorhouse,29,0
Fredricson,29,0
Obi,29,0
Coby Ebere,29,0
Sherif,29,0
Iraola,29,0
Emery,29,
Anthony,29,0
Aarons,29,0
Sousa,29,
Sinisalo,29,
Rusk,29,0
Nuno,29,0
Howe,29,
Amorim,29,0
Slot,29,
Harrison,29,0
Moyes,29,0
Glasner,29,
Porter,29,0
Van Nistelrooy,29,0
Silva,29,0
Frank,29,0
Pereira,29,0
Potter,29,0
Postecoglou,29,0
Heath,29,0
Cashin,29,0
McKenna,29,0
Peupion,29,0
Offiah,29,0
Cornet,29,0
Areola,29,0
Coleman,29,0
Ward,29,
Rak-Sakyi,29,
Ozoh,29,
Bentley,29,0
B.Traore,29,0
Doak,29,
N.Aguerd,29,0
Foderingham,29,0
Fabianski,29,0
Earthy,29,0
Gallagher,29,0
Deivid,29,0
D.D.Fofana,29,0
Chukwuemeka,29,0
Cundle,29,0
Chiwome,29,0
Chirewa,29,0
Zouma,29,0
Zanka,29,0
Valdimarsson,29,0
Hodge,29,0
H.Bueno,29,0
Gonzalez,29,0
Fraser,29,0
Fábio Silva,29,0
Ahamada,29,
S.Bueno,29,0
Podence,29,0
King,29,0
Sarmiento,29,0
Hoever,29,0
O’Mahony,29,0
Mazilu,29,0
Kozlowski,29,0
Wiley,29,0
Pivas,29,
Muric,29,0
Ângelo,29,0
Andrey Santos,29,0
Anselmino,29,0
Steele,29,0
Kalajdžić,29,0
Chadi Riad,29,
Cannon,29,0
Woolfenden,29,0
Slicker,29,0
Ndaba,29,0
Luongo,29,0
Lis,29,0
Larios,29,0
Edwards,29,0
Charles,29,0
Bella-Kotchap,29,0
Renato Veiga,29,0
Austin,29,0
A.Phillips,29,0
Stewart,29,0
McCarthy,29,0
Mara,29,0
Lumley,29,0
Y. Chermiti,29,0
Maupay,29,0
J.Virginia,29,0
Holgate,29,0
White,29,
Bazunu,29,0
Petrović,29,0
M.Sarr,29,0
Lukaku,29,0
Kellyman,29,0
B.Fernandes,30,6
M.Salah,30,0
Palmer,30,2
Enzo,30,0
Mbeumo,30,1
Kulusevski,30,0
Tielemans,30,0
Damsgaard,30,3
Andreas,30,2
Ødegaard,30,2
Rice,30,2
Luis Díaz,30,6
Davis,30,0
Pedro Porro,30,0
Eze,30,0
Iwobi,30,1
Szoboszlai,30,1
De Bruyne,30,0
Son,30,0
Gordon,30,0
Cunha,30,0
Alexander-Arnold,30,0
Saka,30,0
Bowen,30,1
Cook,30,3
Gibbs-White,30,1
Bruno G.,30,2
Rogers,30,2
Kluivert,30,0
Semenyo,30,3
Hudson-Odoi,30,0
Bernardo,30,0
Mac Allister,30,1
Foden,30,0
Elanga,30,0
Savinho,30,5
Maddison,30,1
Christie,30,3
Neto,30,2
Robinson,30,2
Amad,30,0
Robertson,30,2
Muñoz,30,0
Trossard,30,0
Isak,30,1
Adama,30,0
Mitchell,30,1
J.Murphy,30,3
I.Sarr,30,2
Tavernier,30,0
Sancho,30,1
L.Paquetá,30,2
Aït-Nouri,30,2
Digne,30,1
Gündogan,30,2
Mitoma,30,1
Martinelli,30,5
Anderson,30,0
Gakpo,30,0
Hall,30,0
McNeil,30,0
Harrison,30,1
O.Dango,30,1
El Khannouss,30,0
Kerkez,30,1
Garnacho,30,4
M.Fernandes,30,1
João Pedro,30,0
Manning,30,2
Wan-Bissaka,30,1
Hughes,30,0
Madueke,30,0
N.Jackson,30,0
Kovačić,30,0
Kudus,30,0
Mateta,30,0
Caicedo,30,0
Rashford,30,0
Haaland,30,0
Dalot,30,3
Ayari,30,1
McGinn,30,1
Gravenberch,30,0
Doku,30,2
Bellegarde,30,0
Estupiñan,30,1
A.Doucoure,30,1
Wharton,30,1
Gvardiol,30,1
Buonanotte,30,0
Lukić,30,0
Minteh,30,0
Wissa,30,1
Grealish,30,2
Joelinton,30,1
J.Clarke,30,1
Watkins,30,0
Hutchinson,30,0
Walker-Peters,30,0
Lewis-Potter,30,0
Evanilson,30,0
Mavididi,30,0
Eriksen,30,2
Willock,30,0
Livramento,30,2
Matheus N.,30,0
N.Semedo,30,0
Gusto,30,2
Casemiro,30,1
Barnes,30,3
J.Gomes,30,0
Dibling,30,0
Schade,30,3
Baleba,30,0
Mykolenko,30,0
Tonali,30,1
Jones,30,1
Delap,30,0
Young,30,0
Lindstrøm,30,0
Georginio,30,0
Gana,30,0
Johnson,30,2
Kamada,30,0
Wood,30,0
Vardy,30,0
Trippier,30,2
Kristiansen,30,0
Raúl,30,0
Morsy,30,1
Smith Rowe,30,0
Wilson,30,0
Mazraoui,30,1
Cucurella,30,0
Ramsey,30,0
Maatsen,30,0
Berge,30,1
Strand Larsen,30,3
Winks,30,0
J.Timber,30,0
Thomas,30,0
Sugawara,30,0
Yates,30,1
Summerville,30,0
Ndiaye,30,0
Welbeck,30,0
O'Riley,30,0
Udogie,30,1
Ward-Prowse,30,0
Kilman,30,0
Emerson,30,0
Aribo,30,0
Bailey,30,0
Tarkowski,30,0
Nørgaard,30,0
Havertz,30,0
Adams,30,2
Ndidi,30,1
N.Williams,30,2
Merino,30,0
Brooks,30,0
Downes,30,0
P.M.Sarr,30,0
Jensen,30,0
André,30,0
Højlund,30,1
Solanke,30,0
Nkunku,30,0
Souček,30,0
Janelt,30,0
J.Ayew,30,0
Ugochukwu,30,2
Gruda,30,0
Enciso,30,2
Harwood-Bellis,30,1
Jota Silva,30,0
Roerslev,30,0
Mainoo,30,0
Huijsen,30,0
Hinshelwood,30,1
Van Hecke,30,0
Dominguez,30,1
Adingra,30,2
Nelson,30,0
Justin,30,0
Füllkrug,30,1
Aina,30,0
Marmoush,30,0
Sarabia,30,0
C.Soler,30,0
Gabriel,30,0
Colwill,30,0
Zirkzee,30,0
Guéhi,30,0
Virgil,30,0
M.Asensio,30,1
Nwaneri,30,2
Murillo,30,0
R.Gomes,30,0
Alcaraz,30,0
Johnson,30,1
Bergvall,30,0
Doherty,30,1
Álvarez,30,0
Garner,30,1
Tsimikas,30,0
Wieffer,30,1
Nketiah,30,0
Diogo J.,30,1
Guedes,30,0
Zabarnyi,30,0
Cajuste,30,1
Mario Jr.,30,0
Scott,30,0
James,30,0
Werner,30,0
Cash,30,1
Burns,30,0
Konaté,30,0
Spence,30,0
Castagne,30,0
B.Soumaré,30,0
Kamara,30,1
Toti,30,0
Ajer,30,0
Lerma,30,1
Skipp,30,0
Antonio,30,0
Sinisterra,30,0
Smallbone,30,0
Bentancur,30,0
Collins,30,0
Ugarte,30,0
Armstrong,30,0
Barkley,30,0
Kamaldeen,30,0
Bree,30,0
Akanji,30,0
Martinez,30,0
Darwin,30,1
Tel,30,0
Sessegnon,30,1
Cairney,30,0
Milenković,30,1
Burn,30,0
G.Jesus,30,0
Yarmoliuk,30,0
Sosa,30,0
Alex Moreno,30,0
Beto,30,1
Mangala,30,0
Philip,30,0
Sterling,30,0
Onuachu,30,0
Pinnock,30,0
White,30,0
Dorgu,30,1
Tierney,30,0
Tete,30,0
Onana,30,0
Muniz,30,0
Walker,30,0
Lewis,30,0
Chalobah,30,0
Saliba,30,0
Lavia,30,0
Romero,30,0
Munetsi,30,0
Smith,30,1
Calvert-Lewin,30,0
Doyle,30,0
Cresswell,30,0
Lacroix,30,0
Devenny,30,0
João Félix,30,0
Ings,30,0
Coufal,30,0
Maguire,30,0
De Cordova-Reid,30,0
A.Fatawu,30,0
Elliott,30,0
Burgess,30,1
Chaplin,30,0
Broadhead,30,1
Bissouma,30,0
Lewis-Skelly,30,0
De Ligt,30,0
Calafiori,30,0
McAteer,30,0
Jaden,30,0
Veltman,30,0
O'Brien,30,0
W.Fofana,30,0
Mavropanos,30,0
Shaw,30,0
Odobert,30,1
Phillips,30,0
Mount,30,0
Lamptey,30,0
Van den Berg,30,0
Schär,30,0
F.Kadıoğlu,30,0
Konsa,30,0
George,30,0
Gómez,30,1
Willian,30,0
Disasi,30,0
Rúben,30,0
Bradley,30,0
Ferguson,30,0
Dunk,30,0
Bednarek,30,0
Taylor,30,0
Senesi,30,0
Agbadou,30,0
Richarlison,30,0
Duran,30,0
Townsend,30,1
Faes,30,0
Longstaff,30,0
Milner,30,0
Tuanzebe,30,0
Lallana,30,0
Dragusin,30,0
O’Reilly,30,1
Broja,30,0
Ederson M.,30,0
Enes Ünal,30,0
Szmodics,30,0
Sangaré,30,1
Carvalho,30,0
Archer,30,0
Clyne,30,1
Jebbison,30,0
L.Guilherme,30,1
Dewsbury-Hall,30,0
Hill,30,0
Mings,30,0
Lindelof,30,0
Antony,30,0
A. Garcia,30,0
Moore,30,0
Almirón,30,0
Hee Chan,30,0
Andersen,30,0
Greaves,30,0
Hirst,30,0
Stephens,30,0
Iroegbunam,30,0
King,30,0
G.Rodríguez,30,0
Diop,30,0
Moder,30,0
March,30,0
Brereton Díaz,30,0
Webster,30,0
Vestergaard,30,0
O'Shea,30,0
Thomas,30,1
Jorginho,30,0
Kiwior,30,0
Thiago,30,0
Ogbene,30,0
Dawson,30,0
Todibo,30,0
Bogarde,30,0
Davies,30,0
Kayode,30,0
Kelly,30,0
Choudhury,30,0
Fraser,30,0
Van de Ven,30,0
José Sá,30,0
Chilwell,30,1
Awoniyi,30,0
Branthwaite,30,0
Bassey,30,0
Schlupp,30,0
Gomez,30,0
Pickford,30,0
C.Richards,30,0
Patterson,30,0
Stones,30,0
McAtee,30,0
Scarles,30,0
Leno,30,0
Collyer,30,0
Welington,30,0
Edouard,30,0
Khusanov,30,0
Flekken,30,0
Henderson,30,0
Tosin,30,0
Mudryk,30,0
Pau,30,0
Malen,30,0
Danso,30,0
Martinez,30,0
Al-Hamadi,30,0
Zinchenko,30,0
Mosquera,30,0
Pedro Lima,30,0
Gray,30,0
H.Clarke,30,0
Forbs,30,0
Miley,30,0
Igor,30,0
Reed,30,0
A.Becker,30,0
Krafth,30,0
Pope,30,0
Sels,30,0
Reguilón,30,0
Aké,30,0
Endo,30,0
Daka,30,0
Keane,30,0
Onana,30,0
Marc Guiu,30,0
Wilson,30,1
Malacia,30,0
Quansah,30,0
Maghoma,30,0
Bobb,30,0
Coady,30,0
Walton,30,0
Amass,30,0
Kinsky,30,0
Esse,30,0
Sánchez,30,0
Edozie,30,0
Johnstone,30,0
Grønbæk,30,0
Orford,30,0
Palmer,30,0
N.Gonzalez,30,0
Irving,30,0
Amo-Ameyaw,30,0
Yoro,30,0
C.Doucouré,30,0
Rodrigo,30,0
Chiquinho,30,0
Buendia,30,0
Jay Robinson,30,
Agbinone,30,0
Taylor,30,0
Osula,30,0
Wood,30,0
Arrizabalaga,30,0
Armstrong,30,0
Scarlett,30,0
Verbruggen,30,0
Bates,30,0
Faivre,30,0
Fletcher,30,0
Kporha,30,0
H.Traorè,30,0
Mepham,30,0
Wilson-Esbrand,30,0
Marsh,30,0
McConville,30,0
Kinsey,30,0
Travers,30,0
Paulsen,30,0
Broggio,30,0
Neto,30,0
Jørgensen,30,0
Casadei,30,0
Bettinelli,30,0
Bergström,30,0
B.Badiashile,30,0
Trevitt,30,0
Moran,30,0
Dennis,30,0
J.Araujo,30,0
Toney,30,0
Rushworth,30,0
Onyeka,30,0
Mee,30,0
Konak,30,0
Alves,30,0
Godo,30,0
Gross,30,0
Gilmour,30,0
Dahoud,30,0
Cozier-Duberry,30,0
Baker-Boaitey,30,0
Peart-Harris,30,0
I.Osman,30,0
Lankshear,30,0
Ji-soo,30,0
Hickey,30,0
Henry,30,0
Dasilva,30,0
Brierley,30,0
G.Nunes,30,0
Dixon,30,0
Kaboré,30,0
J.Cuenca,30,0
Nelson,30,0
Metcalfe,30,0
Umeh-Chibueze,30,0
Casey,30,0
Zych,30,0
Swinkels,30,0
Setford,30,0
Oulad M'hand,30,0
Meupiyou,30,0
Chiesa,30,0
Begovic,30,0
Monga,30,
Charlie Tasker,30,0
Gower,30,0
Neave,30,0
Dermot Mee,30,0
Genesis Antwi,30,0
Benjamin Fredrick,30,0
João Cancelo,30,0
Tom Taylor,30,
Boniface,30,
Jake Evans,30,
Barco,30,0
Harry Howell,30,
Freddie Simmonds,30,
Heaton,30,0
Hannibal,30,0
Evans,30,0
Bayindir,30,0
Ortega Moreno,30,0
Barrenechea,30,0
McConnell,30,0
Kelleher,30,0
Pellistri,30,0
McTominay,30,0
Olabade Aluko,30,
Sadi,30,0
Adu-Adjei,30,0
Hennessey,30,0
Kayi Sanda,30,0
Yang,30,0
Vitor Reis,30,0
Ajayi,30,0
Silcott-Duberry,30,0
McKenna,30,0
Coulibaly,30,0
Gauci,30,0
Amougou,30,0
Diego Carlos,30,0
Diaby,30,0
Dendoncker,30,0
Guardiola,30,0
Arteta,30,0
Djiga,30,0
Olsen,30,0
Nedeljkovic,30,0
Marschall,30,0
Kesler-Hayden,30,0
Iling Jr,30,0
Hause,30,0
Dobbin,30,0
Okoduwa,30,0
Jimoh,30,0
Danns,30,0
Wilson-Brown,30,0
Rees-Dottin,30,0
Kacurri,30,0
Young,30,0
Morato,30,0
Meghoma,30,0
Wheatley,30,0
Rodney,30,0
Williams-Barnett,30,0
Pond,30,0
Samuels,30,0
Nichols,30,0
Yogane,30,0
Jaros,30,0
Kabia,30,0
Heaven,30,0
Fitzgerald,30,0
Simpson-Pusey,30,0
Wright,30,0
Davies,30,0
Cahill,30,0
Butler-Oyedeji,30,0
Nyoni,30,0
Winterburn,30,0
Mayers,30,0
Slater,30,0
Hardy,30,0
Olusesi,30,0
Edozie,30,0
Mubama,30,0
Acheampong,30,0
Rak-Sakyi,30,0
Cartwright,30,0
Akinmboni,30,0
Nallo,30,0
Kukonki,30,0
Amissah,30,0
Abbott,30,0
Arthur,30,0
Brits,30,0
Alleyne,30,0
Harris,30,0
King,30,0
Dorrington,30,0
Godfrey,30,0
Soler,30,0
O'Brien-Whitmarsh,30,0
J.Alvarez,30,0
Carson,30,0
R.Williams,30,0
N.Phillips,30,0
Lascelles,30,0
Kuol,30,0
Hayden,30,0
Dúbravka,30,0
Botman,30,0
Golding,30,0
Undav,30,0
Ruddy,30,0
Odysseas,30,0
Lewis,30,0
Ward,30,0
Stolarczyk,30,0
Souttar,30,0
Ricardo,30,0
Okoli,30,0
Marcal,30,0
Iversen,30,0
Hermansen,30,0
Targett,30,0
Clark,30,0
Bajcetic,30,0
O.Richards,30,0
Mighten,30,0
Dennis,30,0
Danilo,30,0
Da Silva Moreira,30,0
C.Miguel,30,0
Bowler,30,0
Boly,30,0
Worrall,30,0
A.Murphy,30,0
Turner,30,0
Toffolo,30,0
Panzo,30,0
Omobamidele,30,0
O'Brien,30,0
Ladapo,30,0
Humphreys,30,0
Harness,30,0
Edmundson,30,0
Baggott,30,0
Vinicius,30,0
Ui-jo,30,0
Cassanova,30,0
Eyestone,30,0
Knight,30,0
Tomiyasu,30,0
Raya,30,0
Ramsdale,30,0
Hein,30,0
Fábio Vieira,30,0
Jack Henry-Francis,30,
Maresca,30,0
Morton,30,0
Hürzeler,30,0
Echeverri,30,0
Mané,30,0
Graczyk,30,0
Samuels-Smith,30,0
Mheuka,30,0
Morgan,30,0
Koné,30,0
Moorhouse,30,0
Fredricson,30,0
Obi,30,0
Coby Ebere,30,0
Sherif,30,0
Iraola,30,0
Emery,30,0
Anthony,30,0
Aarons,30,0
Sousa,30,0
Sinisalo,30,0
Rusk,30,0
Nuno,30,0
Howe,30,0
Amorim,30,0
Slot,30,0
Harrison,30,0
Moyes,30,0
Glasner,30,0
Porter,30,0
Van Nistelrooy,30,0
Silva,30,0
Frank,30,0
Pereira,30,0
Potter,30,0
Postecoglou,30,0
Heath,30,0
Cashin,30,0
McKenna,30,0
Peupion,30,0
Offiah,30,0
Cornet,30,0
Areola,30,0
Coleman,30,0
Ward,30,0
Rak-Sakyi,30,0
Ozoh,30,0
Bentley,30,0
B.Traore,30,0
Doak,30,0
N.Aguerd,30,0
Foderingham,30,0
Fabianski,30,0
Earthy,30,0
Gallagher,30,0
Deivid,30,0
D.D.Fofana,30,0
Chukwuemeka,30,0
Cundle,30,0
Chiwome,30,0
Chirewa,30,0
Zouma,30,0
Zanka,30,0
Valdimarsson,30,0
Hodge,30,0
H.Bueno,30,0
Gonzalez,30,0
Fraser,30,0
Fábio Silva,30,0
Ahamada,30,0
S.Bueno,30,0
Podence,30,0
King,30,0
Sarmiento,30,0
Hoever,30,0
O’Mahony,30,0
Mazilu,30,0
Kozlowski,30,0
Wiley,30,0
Pivas,30,0
Muric,30,0
Ângelo,30,0
Andrey Santos,30,0
Anselmino,30,0
Steele,30,0
Kalajdžić,30,0
Chadi Riad,30,0
Cannon,30,0
Woolfenden,30,0
Slicker,30,0
Ndaba,30,0
Luongo,30,0
Lis,30,0
Larios,30,0
Edwards,30,0
Charles,30,0
Bella-Kotchap,30,0
Renato Veiga,30,0
Austin,30,0
A.Phillips,30,0
Stewart,30,0
McCarthy,30,0
Mara,30,0
Lumley,30,0
Y. Chermiti,30,0
Maupay,30,0
J.Virginia,30,0
Holgate,30,0
White,30,0
Bazunu,30,0
Petrović,30,0
M.Sarr,30,0
Lukaku,30,0
Kellyman,30,0
B.Fernandes,31,3
M.Salah,31,2
Palmer,31,0
Enzo,31,4
Mbeumo,31,2
Kulusevski,31,0
Tielemans,31,1
Damsgaard,31,1
Andreas,31,1
Ødegaard,31,0
Rice,31,1
Luis Díaz,31,2
Davis,31,0
Pedro Porro,31,3
Eze,31,2
Iwobi,31,1
Szoboszlai,31,0
De Bruyne,31,0
Son,31,1
Gordon,31,0
Cunha,31,0
Alexander-Arnold,31,0
Saka,31,1
Bowen,31,0
Cook,31,1
Gibbs-White,31,2
Bruno G.,31,1
Rogers,31,2
Kluivert,31,0
Semenyo,31,1
Hudson-Odoi,31,6
Bernardo,31,1
Mac Allister,31,2
Foden,31,1
Elanga,31,0
Savinho,31,0
Maddison,31,2
Christie,31,0
Neto,31,1
Robinson,31,2
Amad,31,0
Robertson,31,0
Muñoz,31,1
Trossard,31,0
Isak,31,0
Adama,31,0
Mitchell,31,0
J.Murphy,31,0
I.Sarr,31,0
Tavernier,31,0
Sancho,31,2
L.Paquetá,31,1
Aït-Nouri,31,5
Digne,31,0
Gündogan,31,0
Mitoma,31,1
Martinelli,31,0
Anderson,31,0
Gakpo,31,0
Hall,31,0
McNeil,31,0
Harrison,31,1
O.Dango,31,1
El Khannouss,31,1
Kerkez,31,0
Garnacho,31,0
M.Fernandes,31,1
João Pedro,31,1
Manning,31,1
Wan-Bissaka,31,0
Hughes,31,0
Madueke,31,0
N.Jackson,31,2
Kovačić,31,1
Kudus,31,3
Mateta,31,0
Caicedo,31,3
Rashford,31,1
Haaland,31,0
Dalot,31,2
Ayari,31,0
McGinn,31,1
Gravenberch,31,1
Doku,31,0
Bellegarde,31,2
Estupiñan,31,0
A.Doucoure,31,0
Wharton,31,2
Gvardiol,31,0
Buonanotte,31,1
Lukić,31,0
Minteh,31,1
Wissa,31,2
Grealish,31,0
Joelinton,31,0
J.Clarke,31,0
Watkins,31,0
Hutchinson,31,0
Walker-Peters,31,0
