web_name,gw,SoT
Tom Taylor,31,
Boniface,31,
Jay Robinson,31,
Kozlowski,31,0
Harness,31,0
Evans,31,0
Marcal,31,0
Bajcetic,31,0
A.Becker,31,0
Ward,31,0
Thomas,31,0
Endo,31,0
Rodrigo,31,0
Ortega Moreno,31,0
João Cancelo,31,0
Bayindir,31,0
Lindelof,31,0
Bergström,31,0
Hannibal,31,0
B.Badiashile,31,0
Kelleher,31,0
R.Williams,31,0
Quansah,31,0
N.Phillips,31,0
Morton,31,0
McConnell,31,0
Carson,31,0
Verbruggen,31,0
Casadei,31,0
Broja,31,0
Bettinelli,31,0
Heaton,31,0
Maresca,31,0
Hürzeler,31,0
Iraola,31,0
Emery,31,0
Silcott-Duberry,31,0
McKenna,31,0
Sherif,31,0
Sadi,31,0
Barrenechea,31,0
Alex Moreno,31,0
Zinchenko,31,0
Kayi Sanda,31,0
Welington,31,0
Jake Evans,31,
Kinsky,31,0
Godfrey,31,0
Gómez,31,0
Soler,31,0
Cassanova,31,0
Eyestone,31,0
Knight,31,0
Kayode,31,0
Porter,31,0
Van Nistelrooy,31,0
Silva,31,0
N.Gonzalez,31,0
Palmer,31,0
Yang,31,0
Olabade Aluko,31,
Harry Howell,31,
Freddie Simmonds,31,
Jack Henry-Francis,31,
Golding,31,0
Stolarczyk,31,0
Souttar,31,0
Genesis Antwi,31,0
Benjamin Fredrick,31,0
Echeverri,31,0
Bobb,31,0
Aké,31,0
J.Alvarez,31,0
Glasner,31,0
Kristiansen,31,0
Iversen,31,0
Hermansen,31,0
Arteta,31,0
Pereira,31,0
Potter,31,0
Postecoglou,31,0
Rusk,31,0
Nuno,31,0
Howe,31,0
Amorim,31,0
Slot,31,0
McKenna,31,0
Moyes,31,0
Ederson M.,31,0
Charles,31,0
Whiteman,31,0
Vicario,31,0
Veliz,31,0
Bella-Kotchap,31,0
Devine,31,0
Bryan,31,0
Reguilón,31,0
Lo Celso,31,0
Højbjerg,31,0
Solomon,31,0
Hickey,31,0
Henry,31,0
Al-Hamadi,31,0
Dasilva,31,0
Forster,31,0
E.Royal,31,0
Worrall,31,0
Ui-jo,31,0
Turner,31,0
Toffolo,31,0
Sels,31,0
Panzo,31,0
Peart-Harris,31,0
Da Silva Moreira,31,0
C.Miguel,31,0
Bowler,31,0
Flekken,31,0
Zabarnyi,31,0
Travers,31,0
Smith,31,0
Ji-soo,31,0
Chirewa,31,0
Chiquinho,31,0
Mepham,31,0
Hill,31,0
H.Traorè,31,0
Faivre,31,0
Senesi,31,0
Marc Guiu,31,0
Ahamada,31,0
Edozie,31,0
Cundle,31,0
Chiwome,31,0
M.Sarr,31,0
Lukaku,31,0
Lavia,31,0
Kellyman,31,0
Gilchrist,31,0
Gallagher,31,0
Petrović,31,0
Bazunu,31,0
Amo-Ameyaw,31,0
Larios,31,0
Lallana,31,0
Edwards,31,0
W.Fofana,31,0
Lascelles,31,0
Cozier-Duberry,31,0
Barco,31,0
Baker-Boaitey,31,0
Igor,31,0
I.Osman,31,0
Gross,31,0
Gilmour,31,0
A.Murphy,31,0
Onyeka,31,0
Mee,31,0
Konak,31,0
Zanka,31,0
Omobamidele,31,0
Toney,31,0
Thiago,31,0
Dahoud,31,0
Edmundson,31,0
Slicker,31,0
Ndaba,31,0
Luongo,31,0
Ladapo,31,0
Pellistri,31,0
Onana,31,0
Doak,31,0
Clark,31,0
Baggott,31,0
Valdimarsson,31,0
O'Brien,31,0
O.Richards,31,0
Mighten,31,0
Wood,31,0
Taylor,31,0
Stewart,31,0
Wilson,31,0
White,31,0
Trippier,31,0
Haaland,32,0
M.Salah,32,0
Palmer,32,1
Isak,32,4
Cunha,32,1
Semenyo,32,1
Mbeumo,32,0
Wissa,32,1
Watkins,32,1
Wood,32,0
N.Jackson,32,0
Strand Larsen,32,2
Bowen,32,1
Raúl,32,0
Madueke,32,0
Delap,32,1
Evanilson,32,0
Garnacho,32,2
Kluivert,32,0
B.Fernandes,32,0
Luis Díaz,32,2
Mateta,32,1
Iwobi,32,1
Son,32,0
Eze,32,2
Mitoma,32,0
Solanke,32,0
I.Sarr,32,0
Vardy,32,0
Havertz,32,0
Savinho,32,0
Szoboszlai,32,0
Kudus,32,2
Trossard,32,1
Saka,32,0
João Pedro,32,2
Welbeck,32,2
Johnson,32,0
Schade,32,0
O.Dango,32,0
Gakpo,32,0
Rogers,32,0
Martinelli,32,0
Muniz,32,2
Elanga,32,0
Gordon,32,0
Enzo,32,2
Beto,32,0
Enciso,32,2
Gibbs-White,32,1
Hudson-Odoi,32,2
Calvert-Lewin,32,0
Maddison,32,0
Kulusevski,32,0
Foden,32,0
Barnes,32,3
Marmoush,32,3
Hutchinson,32,0
Neto,32,2
Tavernier,32,0
J.Murphy,32,1
Ndiaye,32,3
Duran,32,0
Rashford,32,1
Lewis-Potter,32,0
Onuachu,32,0
Ødegaard,32,0
Souček,32,0
M.Fernandes,32,1
P.M.Sarr,32,0
Minteh,32,0
De Bruyne,32,1
Diogo J.,32,0
Mac Allister,32,2
Amad,32,0
Joelinton,32,0
Muñoz,32,0
Szmodics,32,0
Jones,32,1
Nketiah,32,1
Georginio,32,0
Christie,32,0
Tielemans,32,2
Kovačić,32,1
Darwin,32,0
Gvardiol,32,0
Nørgaard,32,0
Zirkzee,32,1
Nkunku,32,0
Adama,32,0
Baleba,32,0
Merino,32,0
Bernardo,32,0
Lindstrøm,32,0
Brooks,32,0
Buonanotte,32,0
Schär,32,2
M.Asensio,32,3
Tonali,32,1
Smith Rowe,32,0
Archer,32,1
Højlund,32,0
Rice,32,1
Bruno G.,32,2
Dibling,32,0
De Ligt,32,0
A.Doucoure,32,1
Cucurella,32,0
Doku,32,0
Wilson,32,0
McNeil,32,0
Andreas,32,0
Yates,32,0
Nwaneri,32,0
Ndidi,32,0
J.Ayew,32,0
Pedro Porro,32,0
Romero,32,1
Armstrong,32,0
Kamaldeen,32,0
Sarabia,32,0
Aït-Nouri,32,1
Malen,32,1
Alexander-Arnold,32,0
Casemiro,32,0
Damsgaard,32,0
Tel,32,1
J.Gomes,32,0
Richarlison,32,1
Virgil,32,1
Jota Silva,32,2
Ayari,32,0
Guedes,32,0
Sessegnon,32,1
C.Soler,32,1
Milenković,32,0
Emerson,32,0
Enes Ünal,32,0
Lerma,32,0
G.Jesus,32,0
Aribo,32,0
Harwood-Bellis,32,0
Sancho,32,1
Thomas,32,1
Mavididi,32,1
Guéhi,32,0
Anderson,32,0
Dominguez,32,0
Adingra,32,2
Alcaraz,32,0
Estupiñan,32,0
Mangala,32,0
O'Riley,32,1
El Khannouss,32,1
N.Semedo,32,0
Calafiori,32,0
Pinnock,32,0
Hinshelwood,32,0
Collins,32,0
Sinisterra,32,0
Walker-Peters,32,0
N.Williams,32,0
Chalobah,32,2
Martinez,32,0
Broadhead,32,0
Justin,32,0
Harrison,32,0
Onana,32,1
Nelson,32,0
Bailey,32,0
Munetsi,32,1
Maatsen,32,0
Wharton,32,0
McGinn,32,1
Gana,32,0
Gündogan,32,0
Mario Jr.,32,0
Füllkrug,32,0
Lacroix,32,0
João Félix,32,0
Sosa,32,0
Gabriel,32,0
Scott,32,1
Van Hecke,32,0
Dalot,32,0
Maguire,32,0
Van den Berg,32,0
Barkley,32,0
Gravenberch,32,0
Andersen,32,1
L.Paquetá,32,0
Mavropanos,32,0
Bellegarde,32,0
Kerkez,32,0
A.Fatawu,32,0
Ings,32,0
Jaden,32,0
C.Richards,32,1
Carvalho,32,0
Bentancur,32,0
Murillo,32,0
Rúben,32,0
Wan-Bissaka,32,0
Sugawara,32,0
Grealish,32,0
Ramsey,32,0
Bissouma,32,1
Awoniyi,32,0
Burn,32,0
Bassey,32,0
Taylor,32,0
Kamada,32,0
Summerville,32,0
J.Timber,32,0
Cash,32,0
Tarkowski,32,0
Daka,32,2
Wieffer,32,0
Greaves,32,0
Gusto,32,0
Janelt,32,0
Cook,32,0
Devenny,32,0
Hirst,32,0
Antonio,32,0
Winks,32,0
McAtee,32,2
Digne,32,0
Konaté,32,0
Konsa,32,0
De Cordova-Reid,32,0
Caicedo,32,0
S.Bueno,32,0
Johnson,32,1
Colwill,32,1
Downes,32,0
Castagne,32,0
R.Gomes,32,0
O'Brien,32,0
Doherty,32,0
James,32,0
Keane,32,0
Young,32,0
Branthwaite,32,0
Hee Chan,32,0
Ugarte,32,1
Ferguson,32,0
Antony,32,0
Matheus N.,32,0
Bradley,32,0
McAteer,32,1
Mount,32,1
Mazraoui,32,0
Chaplin,32,0
Willock,32,0
Dunk,32,0
Werner,32,0
Spence,32,0
Ajer,32,1
Garner,32,1
Pau,32,0
M.França,32,1
Odobert,32,0
J.Clarke,32,0
Saliba,32,0
Adams,32,1
Mitchell,32,0
Schlupp,32,0
Toti,32,0
Irving,32,0
Robinson,32,0
Lukić,32,1
O'Shea,32,0
Huijsen,32,0
O’Reilly,32,1
Chiesa,32,0
Gruda,32,0
Tosin,32,0
Ward-Prowse,32,0
Kilman,32,0
Doyle,32,0
Cairney,32,1
Reed,32,0
Diop,32,0
Roerslev,32,0
Yarmoliuk,32,0
Van de Ven,32,0
Bednarek,32,0
Aina,32,0
Bergvall,32,0
Stephens,32,0
Almirón,32,0
Phillips,32,0
Miley,32,0
Stones,32,0
Lewis,32,0
Walker,32,0
Tete,32,0
Vestergaard,32,0
Elliott,32,0
Morsy,32,0
Davis,32,0
Mainoo,32,0
Gomez,32,0
Lamptey,32,0
Robertson,32,0
Okoli,32,1
Tsimikas,32,0
Dorgu,32,0
Danso,32,0
Davies,32,0
Faes,32,0
Ricardo,32,0
Udogie,32,0
Kamara,32,0
F.Kadıoğlu,32,0
Disasi,32,0
Eriksen,32,0
André,32,0
Scarlett,32,0
Skipp,32,0
Hughes,32,0
Bree,32,0
White,32,0
Longstaff,32,0
Vinicius,32,0
Cajuste,32,0
Akanji,32,0
Edouard,32,0
Chilwell,32,0
Veltman,32,0
Webster,32,0
Boly,32,0
Y. Chermiti,32,0
George,32,0
Sangaré,32,0
Mings,32,0
Manning,32,0
Dragusin,32,0
Bogarde,32,0
Butler-Oyedeji,32,0
Jensen,32,0
Gray,32,0
Livramento,32,0
Diego Carlos,32,0
Agbadou,32,0
Smallbone,32,0
Lewis-Skelly,32,0
Philip,32,0
G.Rodríguez,32,0
Esse,32,0
Yoro,32,0
Jebbison,32,0
Coleman,32,0
Pedro Lima,32,0
Brereton Díaz,32,0
Álvarez,32,0
H.Clarke,32,0
Obi,32,0
Ugochukwu,32,0
Mheuka,32,0
Dawson,32,0
L.Guilherme,32,0
Kiwior,32,0
Burgess,32,0
Burns,32,0
Coady,32,0
Renato Veiga,32,0
Hall,32,0
Fraser,32,0
Osula,32,0
Morato,32,0
Coulibaly,32,0
Coufal,32,0
Mudryk,32,0
Alves,32,0
Dixon,32,0
Ream,32,0
Ogbene,32,0
Kaboré,32,0
Stansfield,32,0
Benda,32,0
J.Araujo,32,0
Harris,32,0
Godo,32,0
Leno,32,0
King,32,0
Berge,32,0
Todibo,32,0
Lankshear,32,0
Swinkels,32,0
Jørgensen,32,0
Moore,32,0
Meupiyou,32,0
Collyer,32,0
Metcalfe,32,0
Rushworth,32,0
G.Nunes,32,0
Setford,32,0
Nelson,32,0
Mbabu,32,0
Townsend,32,0
Oulad M'hand,32,0
Begovic,32,0
Dewsbury-Hall,32,0
Deivid,32,0
D.D.Fofana,32,0
Chukwuemeka,32,0
B.Traore,32,0
Zouma,32,0
N.Aguerd,32,0
Humphreys,32,0
Choudhury,32,0
Cannon,32,0
B.Soumaré,32,0
Cresswell,32,0
Sterling,32,0
Areola,32,0
Foderingham,32,0
Fabianski,32,0
Bentley,32,0
Clyne,32,0
Chadi Riad,32,0
Podence,32,0
Wiley,32,0
Pivas,32,0
Earthy,32,0
Paulsen,32,0
Brierley,32,0
Cornet,32,0
Ebiowei,32,0
Mykolenko,32,0
Maupay,32,0
J.Virginia,32,0
Iroegbunam,32,0
Holgate,32,0
Pickford,32,0
Patterson,32,0
Fábio Silva,32,0
Mosquera,32,0
King,32,0
Kalajdžić,32,0
Tuanzebe,32,0
Muric,32,0
Sánchez,32,0
Armstrong,32,0
Trevitt,32,0
Moran,32,0
Hoever,32,0
Hodge,32,0
H.Bueno,32,0
Gonzalez,32,0
Fraser,32,0
Woolfenden,32,0
Walton,32,0
José Sá,32,0
Frank,32,0
Jorginho,32,0
Hein,32,0
Fábio Vieira,32,0
Raya,32,0
Ramsdale,32,0
Johnstone,32,0
Holding,32,0
Henderson,32,0
Ward,32,0
Rak-Sakyi,32,0
Ozoh,32,0
Matthews,32,0
Neto,32,0
Sousa,32,0
Sinisalo,32,0
Olsen,32,0
Nedeljkovic,32,0
C.Doucouré,32,0
Dobbin,32,0
Diaby,32,0
Dendoncker,32,0
Martinez,32,0
Marschall,32,0
Kesler-Hayden,32,0
O'Brien-Whitmarsh,32,0
Nallo,32,0
Kukonki,32,0
Iling Jr,32,0
Cashin,32,0
Vitor Reis,32,0
Khusanov,32,0
A. Garcia,32,0
Ajayi,32,0
Hause,32,0
Monga,32,0
Charlie Tasker,32,0
Gower,32,0
Neave,32,0
Dermot Mee,32,0
Adu-Adjei,32,0
Hennessey,32,0
Djiga,32,0
Mané,32,0
Graczyk,32,0
Samuels-Smith,32,0
Morgan,32,0
Koné,32,0
Moorhouse,32,0
Fredricson,32,0
Gauci,32,0
Coby Ebere,32,0
Anselmino,32,0
Heath,32,0
Willian,32,0
Amougou,32,0
Harrison,32,0
Guardiola,32,0
Davies,32,0
Cahill,32,0
Fletcher,32,0
Kporha,32,0
Pond,32,0
Samuels,32,0
Nichols,32,0
Yogane,32,0
Jaros,32,0
Kabia,32,0
Heaven,32,0
Kacurri,32,0
Umeh-Chibueze,32,0
Amissah,32,0
Zych,32,0
Young,32,0
Forbs,32,0
Meghoma,32,0
Orford,32,0
King,32,0
Dorrington,32,0
Mubama,32,0
Acheampong,32,0
Wheatley,32,0
Rodney,32,0
Agbinone,32,0
J.Cuenca,32,0
Dennis,32,0
Casey,32,0
Williams-Barnett,32,0
Brits,32,0
Alleyne,32,0
Harris,32,0
Slater,32,0
Hardy,32,0
Olusesi,32,0
Edozie,32,0
McConville,32,0
Rak-Sakyi,32,0
Cartwright,32,0
Scarles,32,0
Marsh,32,0
Wilson-Esbrand,32,0
Amass,32,0
Fitzgerald,32,0
Nyoni,32,0
Winterburn,32,0
Mayers,32,0
Tomiyasu,32,0
Tierney,32,0
Buendia,32,0
Anthony,32,0
Aarons,32,0
Kinsey,32,0
Broggio,32,0
Bates,32,0
Simpson-Pusey,32,0
Wright,32,0
Maghoma,32,0
Sarmiento,32,0
Peupion,32,0
Offiah,32,0
O’Mahony,32,0
Moder,32,0
Arrizabalaga,32,0
Ângelo,32,0
Andrey Santos,32,0
McTominay,32,0
Malacia,32,0
Milner,32,0
Mazilu,32,0
March,32,0
Grønbæk,32,0
Undav,32,0
Steele,32,0
Akinmboni,32,0
Okoduwa,32,0
Jimoh,32,0
Danns,32,0
Wilson-Brown,32,0
Rees-Dottin,32,0
Abbott,32,0
Arthur,32,0
Tom Taylor,32,
Boniface,32,
Jay Robinson,32,0
Kozlowski,32,0
Harness,32,0
Evans,32,0
Marcal,32,0
Bajcetic,32,0
A.Becker,32,0
Ward,32,0
Thomas,32,0
Endo,32,0
Rodrigo,32,0
Ortega Moreno,32,0
João Cancelo,32,0
Bayindir,32,0
Lindelof,32,0
Bergström,32,0
Hannibal,32,0
B.Badiashile,32,0
Kelleher,32,0
R.Williams,32,0
Quansah,32,0
N.Phillips,32,0
Morton,32,0
McConnell,32,0
Carson,32,0
Verbruggen,32,0
Casadei,32,0
Broja,32,0
Bettinelli,32,0
Heaton,32,0
Maresca,32,0
Hürzeler,32,0
Iraola,32,0
Emery,32,0
Silcott-Duberry,32,0
McKenna,32,0
Sherif,32,0
Sadi,32,0
Barrenechea,32,0
Alex Moreno,32,0
Zinchenko,32,0
Kayi Sanda,32,0
Welington,32,0
Jake Evans,32,0
Kinsky,32,0
Godfrey,32,0
Gómez,32,0
Soler,32,0
Cassanova,32,0
Eyestone,32,0
Knight,32,0
Kayode,32,0
Porter,32,0
Van Nistelrooy,32,0
Silva,32,0
N.Gonzalez,32,0
Palmer,32,0
Yang,32,0
Olabade Aluko,32,0
Harry Howell,32,0
Freddie Simmonds,32,0
Jack Henry-Francis,32,0
Golding,32,0
Stolarczyk,32,0
Souttar,32,0
Genesis Antwi,32,0
Benjamin Fredrick,32,0
Echeverri,32,0
Bobb,32,0
Aké,32,0
J.Alvarez,32,0
Glasner,32,0
Kristiansen,32,0
Iversen,32,0
Hermansen,32,0
Arteta,32,0
Pereira,32,0
Potter,32,0
Postecoglou,32,0
Rusk,32,0
Nuno,32,0
Howe,32,0
Amorim,32,0
Slot,32,0
McKenna,32,0
Moyes,32,0
Ederson M.,32,0
Charles,32,0
Whiteman,32,0
Vicario,32,0
Veliz,32,0
Bella-Kotchap,32,0
Devine,32,0
Bryan,32,0
Reguilón,32,0
Lo Celso,32,0
Højbjerg,32,0
Solomon,32,0
Hickey,32,0
Henry,32,0
Al-Hamadi,32,0
Dasilva,32,0
Forster,32,0
E.Royal,32,0
Worrall,32,0
Ui-jo,32,0
Turner,32,0
Toffolo,32,0
Sels,32,0
Panzo,32,0
Peart-Harris,32,0
Da Silva Moreira,32,0
C.Miguel,32,0
Bowler,32,0
Flekken,32,0
Zabarnyi,32,0
Travers,32,0
Smith,32,0
Ji-soo,32,0
Chirewa,32,0
Chiquinho,32,0
Mepham,32,0
Hill,32,0
H.Traorè,32,0
Faivre,32,0
Senesi,32,0
Marc Guiu,32,0
Ahamada,32,0
Edozie,32,0
Cundle,32,0
Chiwome,32,0
M.Sarr,32,0
Lukaku,32,0
Lavia,32,0
Kellyman,32,0
Gilchrist,32,0
Gallagher,32,0
Petrović,32,0
Bazunu,32,0
Amo-Ameyaw,32,0
Larios,32,0
Lallana,32,0
Edwards,32,0
W.Fofana,32,0
Lascelles,32,0
Cozier-Duberry,32,0
Barco,32,0
Baker-Boaitey,32,0
Igor,32,0
I.Osman,32,0
Gross,32,0
Gilmour,32,0
A.Murphy,32,0
Onyeka,32,0
Mee,32,0
Konak,32,0
Zanka,32,0
Omobamidele,32,0
Toney,32,0
Thiago,32,0
Dahoud,32,0
Edmundson,32,0
Slicker,32,0
Ndaba,32,0
Luongo,32,0
Ladapo,32,0
Pellistri,32,0
Onana,32,0
Doak,32,0
Clark,32,0
Baggott,32,0
Valdimarsson,32,0
O'Brien,32,0
O.Richards,32,0
Mighten,32,0
Wood,32,0
Taylor,32,0
Stewart,32,0
Wilson,32,0
White,32,0
Trippier,32,0
Haaland,33,0
M.Salah,33,1
Palmer,33,1
Isak,33,1
Cunha,33,1
Semenyo,33,0
Mbeumo,33,2
Wissa,33,3
Watkins,33,1
Wood,33,1
N.Jackson,33,0
Strand Larsen,33,0
Bowen,33,1
Raúl,33,0
Madueke,33,0
Delap,33,0
Evanilson,33,1
Garnacho,33,0
Kluivert,33,0
B.Fernandes,33,1
Luis Díaz,33,0
Mateta,33,1
Iwobi,33,1
Son,33,0
Eze,33,1
Mitoma,33,1
Solanke,33,0
I.Sarr,33,0
Vardy,33,0
Havertz,33,0
Savinho,33,1
Szoboszlai,33,2
Kudus,33,0
Trossard,33,3
Saka,33,1
João Pedro,33,0
Welbeck,33,1
Johnson,33,0
Schade,33,1
O.Dango,33,3
Gakpo,33,2
Rogers,33,3
Martinelli,33,2
Muniz,33,0
Elanga,33,0
Gordon,33,0
Enzo,33,0
Beto,33,0
Enciso,33,0
Gibbs-White,33,1
Hudson-Odoi,33,0
Calvert-Lewin,33,0
Maddison,33,0
Kulusevski,33,1
Foden,33,0
Barnes,33,0
Marmoush,33,1
Hutchinson,33,0
Neto,33,2
Tavernier,33,0
J.Murphy,33,0
Ndiaye,33,0
Duran,33,0
Rashford,33,2
Lewis-Potter,33,0
Onuachu,33,0
Ødegaard,33,2
Souček,33,0
M.Fernandes,33,0
P.M.Sarr,33,0
Minteh,33,0
De Bruyne,33,1
Diogo J.,33,0
Mac Allister,33,0
Amad,33,0
Joelinton,33,0
Muñoz,33,0
Szmodics,33,0
Jones,33,0
Nketiah,33,0
Georginio,33,0
Christie,33,0
Tielemans,33,0
Kovačić,33,3
Darwin,33,0
Gvardiol,33,0
Nørgaard,33,1
Zirkzee,33,0
Nkunku,33,0
Adama,33,0
Baleba,33,0
Merino,33,0
Bernardo,33,1
Lindstrøm,33,0
Brooks,33,0
Buonanotte,33,0
Schär,33,1
M.Asensio,33,0
Tonali,33,1
Smith Rowe,33,0
Archer,33,0
Højlund,33,0
Rice,33,0
Bruno G.,33,0
Dibling,33,0
De Ligt,33,0
A.Doucoure,33,1
Cucurella,33,0
Doku,33,0
Wilson,33,0
McNeil,33,0
Andreas,33,0
Yates,33,0
Nwaneri,33,1
Ndidi,33,0
J.Ayew,33,0
Pedro Porro,33,0
Romero,33,0
Armstrong,33,0
Kamaldeen,33,1
Sarabia,33,1
Aït-Nouri,33,0
Malen,33,1
Alexander-Arnold,33,1
Casemiro,33,0
Damsgaard,33,0
Tel,33,0
J.Gomes,33,0
Richarlison,33,3
Virgil,33,0
Jota Silva,33,0
Ayari,33,0
Guedes,33,0
Sessegnon,33,0
C.Soler,33,0
Milenković,33,0
Emerson,33,0
Enes Ünal,33,0
Lerma,33,0
G.Jesus,33,0
Aribo,33,0
Harwood-Bellis,33,0
Sancho,33,1
Thomas,33,0
Mavididi,33,0
Guéhi,33,1
Anderson,33,1
Dominguez,33,0
Adingra,33,0
Alcaraz,33,0
Estupiñan,33,0
Mangala,33,0
O'Riley,33,0
El Khannouss,33,0
N.Semedo,33,0
Calafiori,33,0
Pinnock,33,0
Hinshelwood,33,1
Collins,33,1
Sinisterra,33,0
Walker-Peters,33,0
N.Williams,33,0
Chalobah,33,0
Martinez,33,0
Broadhead,33,0
Justin,33,0
Harrison,33,0
Onana,33,1
Nelson,33,0
Bailey,33,0
Munetsi,33,0
Maatsen,33,1
Wharton,33,0
McGinn,33,2
Gana,33,0
Gündogan,33,1
Mario Jr.,33,0
Füllkrug,33,1
Lacroix,33,0
João Félix,33,0
Sosa,33,0
Gabriel,33,0
Scott,33,0
Van Hecke,33,0
Dalot,33,0
Maguire,33,0
Van den Berg,33,0
Barkley,33,1
Gravenberch,33,0
Andersen,33,0
L.Paquetá,33,0
Mavropanos,33,0
Bellegarde,33,0
Kerkez,33,0
A.Fatawu,33,0
Ings,33,0
Jaden,33,0
C.Richards,33,0
Carvalho,33,0
Bentancur,33,0
Murillo,33,0
Rúben,33,1
Wan-Bissaka,33,0
Sugawara,33,0
Grealish,33,0
Ramsey,33,0
Bissouma,33,0
Awoniyi,33,0
Burn,33,0
Bassey,33,0
Taylor,33,0
Kamada,33,0
Summerville,33,0
J.Timber,33,0
Cash,33,0
Tarkowski,33,0
Daka,33,0
Wieffer,33,0
Greaves,33,0
Gusto,33,1
Janelt,33,0
Cook,33,0
Devenny,33,1
Hirst,33,0
Antonio,33,0
Winks,33,0
McAtee,33,0
Digne,33,0
Konaté,33,1
Konsa,33,0
De Cordova-Reid,33,0
Caicedo,33,0
S.Bueno,33,0
Johnson,33,0
Colwill,33,0
Downes,33,0
Castagne,33,0
R.Gomes,33,0
O'Brien,33,0
Doherty,33,0
James,33,1
Keane,33,0
Young,33,0
Branthwaite,33,1
Hee Chan,33,0
Ugarte,33,0
Ferguson,33,0
Antony,33,0
Matheus N.,33,2
Bradley,33,0
McAteer,33,0
Mount,33,0
Mazraoui,33,0
Chaplin,33,0
Willock,33,0
Dunk,33,0
Werner,33,0
Spence,33,0
Ajer,33,0
Garner,33,0
Pau,33,0
M.França,33,0
Odobert,33,1
J.Clarke,33,0
Saliba,33,0
Adams,33,0
Mitchell,33,0
Schlupp,33,0
Toti,33,0
Irving,33,0
Robinson,33,0
Lukić,33,0
O'Shea,33,0
Huijsen,33,0
O’Reilly,33,1
Chiesa,33,0
Gruda,33,0
Tosin,33,0
Ward-Prowse,33,1
Kilman,33,0
Doyle,33,0
Cairney,33,0
Reed,33,0
Diop,33,0
Roerslev,33,0
Yarmoliuk,33,0
Van de Ven,33,0
Bednarek,33,0
Aina,33,0
Bergvall,33,0
Stephens,33,1
Almirón,33,0
Phillips,33,0
Miley,33,0
Stones,33,0
Lewis,33,0
Walker,33,0
Tete,33,0
Vestergaard,33,0
Elliott,33,0
Morsy,33,0
Davis,33,0
Mainoo,33,0
Gomez,33,0
Lamptey,33,0
Robertson,33,0
Okoli,33,0
Tsimikas,33,1
Dorgu,33,0
Danso,33,0
Davies,33,0
Faes,33,0
Ricardo,33,0
Udogie,33,0
Kamara,33,0
F.Kadıoğlu,33,0
Disasi,33,0
Eriksen,33,1
André,33,0
Scarlett,33,0
Skipp,33,0
Hughes,33,0
Bree,33,0
White,33,0
Longstaff,33,0
Vinicius,33,0
Cajuste,33,0
Akanji,33,0
Edouard,33,0
Chilwell,33,0
Veltman,33,0
Webster,33,0
Boly,33,0
Y. Chermiti,33,0
George,33,1
Sangaré,33,0
Mings,33,0
Manning,33,1
Dragusin,33,0
Bogarde,33,0
Butler-Oyedeji,33,1
Jensen,33,0
Gray,33,0
Livramento,33,0
Diego Carlos,33,0
Agbadou,33,0
Smallbone,33,0
Lewis-Skelly,33,0
Philip,33,0
G.Rodríguez,33,0
Esse,33,0
Yoro,33,0
Jebbison,33,0
Coleman,33,0
Pedro Lima,33,0
Brereton Díaz,33,0
Álvarez,33,0
H.Clarke,33,0
Obi,33,0
Ugochukwu,33,1
Mheuka,33,0
Dawson,33,0
L.Guilherme,33,1
Kiwior,33,1
Burgess,33,0
Burns,33,0
Coady,33,0
Renato Veiga,33,0
Hall,33,0
Fraser,33,0
Osula,33,0
Morato,33,0
Coulibaly,33,0
Coufal,33,0
Mudryk,33,0
Alves,33,0
Dixon,33,0
Ream,33,0
Ogbene,33,0
Kaboré,33,0
Stansfield,33,0
Benda,33,0
J.Araujo,33,0
Harris,33,0
Godo,33,0
Leno,33,0
King,33,0
Berge,33,0
Todibo,33,0
Lankshear,33,0
Swinkels,33,0
Jørgensen,33,0
Moore,33,0
Meupiyou,33,0
Collyer,33,0
Metcalfe,33,0
Rushworth,33,0
G.Nunes,33,0
Setford,33,0
Nelson,33,0
Mbabu,33,0
Townsend,33,0
Oulad M'hand,33,0
Begovic,33,0
Dewsbury-Hall,33,0
Deivid,33,0
D.D.Fofana,33,0
Chukwuemeka,33,0
B.Traore,33,0
Zouma,33,0
N.Aguerd,33,0
Humphreys,33,0
Choudhury,33,0
Cannon,33,0
B.Soumaré,33,0
Cresswell,33,0
Sterling,33,0
Areola,33,0
Foderingham,33,0
Fabianski,33,0
Bentley,33,0
Clyne,33,0
Chadi Riad,33,0
Podence,33,0
Wiley,33,0
Pivas,33,0
Earthy,33,0
Paulsen,33,0
Brierley,33,0
Cornet,33,0
Ebiowei,33,0
Mykolenko,33,0
Maupay,33,0
J.Virginia,33,0
Iroegbunam,33,0
Holgate,33,0
Pickford,33,0
Patterson,33,0
Fábio Silva,33,0
Mosquera,33,0
King,33,0
Kalajdžić,33,0
Tuanzebe,33,0
Muric,33,0
Sánchez,33,0
Armstrong,33,0
Trevitt,33,0
Moran,33,0
Hoever,33,0
Hodge,33,0
H.Bueno,33,0
Gonzalez,33,0
Fraser,33,0
Woolfenden,33,0
Walton,33,0
José Sá,33,0
Frank,33,0
Jorginho,33,0
Hein,33,0
Fábio Vieira,33,0
Raya,33,0
Ramsdale,33,0
Johnstone,33,0
Holding,33,0
Henderson,33,0
Ward,33,0
Rak-Sakyi,33,0
Ozoh,33,0
Matthews,33,0
Neto,33,0
Sousa,33,0
Sinisalo,33,0
Olsen,33,0
Nedeljkovic,33,0
C.Doucouré,33,0
Dobbin,33,0
